DEBUG stats: genes_all=2538 genes_used=2538 mapped=2538 unmapped=0 nclusters=15 native_cluster=1 native_size=1705
         14486965 function calls (14345253 primitive calls) in 17.989 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 __init__.py:1478(__init__)
        1    0.000    0.000    0.000    0.000 syncdetect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ufunclike_impl.py:1(<module>)
       27    0.000    0.000    0.000    0.000 SeqFeature.py:568(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:571(__exit__)
        1    0.000    0.000    0.000    0.000 client.py:839(HTTPConnection)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:806(Optional)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2225(IPv6Interface)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:166(SeqFeature)
        1    0.000    0.000    0.000    0.000 tempfile.py:133(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:640(ndindex)
       17    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      5/4    0.000    0.000    0.038    0.009 load_dl_common.py:34(load_dependencies)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:166(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:880(_RecordConsumer)
        1    0.000    0.000    0.000    0.000 dbapi2.py:57(register_adapters_and_converters)
       20    0.000    0.000    0.000    0.000 {function FreezableDefaultDict.__missing__ at 0x775d6b9af560}
        1    0.000    0.000    0.000    0.000 TwoBitIO.py:1(<module>)
       22    0.000    0.000    0.000    0.000 _type_aliases.py:128(<lambda>)
        2    0.000    0.000    0.000    0.000 argparse.py:1519(add_argument_group)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
       18    0.000    0.000    0.000    0.000 _data.py:142(_create_method)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:44(DOMBuilder)
        1    0.000    0.000    0.000    0.000 glob.py:7(Translator)
        1    0.000    0.000    0.000    0.000 _decomposition.py:1(<module>)
        1    0.000    0.000    0.000    0.000 GfaIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _shape_base.py:1(<module>)
        5    0.000    0.000    0.000    0.000 __init__.py:684(start_feature_table)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        2    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        2    0.000    0.000    0.000    0.000 __init__.py:186(_safe_realpath)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 __init__.py:101(CompleteDirs)
        9    0.000    0.000    0.000    0.000 overrides.py:30(finalize_array_function_like)
        3    0.000    0.000    0.000    0.000 argparse.py:2571(_get_value)
        1    0.000    0.000    0.000    0.000 subprocess.py:1105(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:662(Context)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        2    0.000    0.000    0.000    0.000 _local.py:664(resolve)
        4    0.000    0.000    0.000    0.000 _spherical_bessel.py:14(decorator)
        3    0.000    0.000    0.000    0.000 gettext.py:587(dgettext)
        1    0.000    0.000    0.000    0.000 selectors.py:84(BaseSelector)
       39    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        6    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 _data.py:20(_data_matrix)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        1    0.000    0.000    0.001    0.001 Interfaces.py:179(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:671(comment)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
       52    0.000    0.000    0.000    0.000 _parser.py:165(__delitem__)
        9    0.000    0.000    0.000    0.000 __init__.py:185(__new__)
        5    0.000    0.000    0.000    0.000 <frozen os>:1127(__subclasshook__)
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method cupy_backends.cuda.libs.nvrtc.createProgram}
        1    0.000    0.000    0.001    0.001 lib_descriptor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:716(FastPath)
        4    0.000    0.000    0.000    0.000 ssl.py:399(__new__)
       13    0.000    0.000    0.000    0.000 enum.py:115(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 decoder.py:292(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:647(_load_json)
        2    0.000    0.000    0.000    0.000 _local.py:174(_str_normcase)
        1    0.000    0.000    0.000    0.000 __init__.py:922(Handler)
        1    0.000    0.000    0.000    0.000 _matrix.py:1(spmatrix)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
       19    0.000    0.000    0.000    0.000 enum.py:1738(_simple_enum)
        1    0.000    0.000    0.000    0.000 _internal.py:228(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 glob.py:358(_Globber)
       42    0.000    0.000    0.000    0.000 _compat_pickle.py:164(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:332(DeprecatedNonAbstract)
        1    0.000    0.000    0.000    0.000 _ufuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 MafIO.py:1(<module>)
        2    0.000    0.000    0.000    0.000 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:1108(machine)
       26    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       14    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
        6    0.000    0.000    0.000    0.000 __init__.py:732(__new__)
        4    0.000    0.000    0.000    0.000 argparse.py:2313(_match_argument)
        1    0.000    0.000    0.000    0.000 dims.py:1(<module>)
        1    0.000    0.000    0.000    0.000 CodonTable.py:48(CodonTable)
       44    0.000    0.000    0.000    0.000 load_nvidia_dynamic_lib.py:45(<genexpr>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1360(__init__)
        1    0.000    0.000    0.000    0.000 from_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 NibIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4159(PairwiseAligner)
        2    0.000    0.000    0.000    0.000 util.py:340(_findLib_prefix)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(_del_safe)
        1    0.000    0.000    0.000    0.000 _environment.py:350(_get_json_data)
        5    0.000    0.000    0.000    0.000 __init__.py:202(_split_keywords)
        4    0.000    0.000    0.000    0.000 core.py:1185(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 QualityIO.py:1671(QualPhredWriter)
        2    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Seq.py:2352(_UndefinedSequenceData)
        1    0.000    0.000    0.000    0.000 Trees.py:47(Tree)
        1    0.000    0.000    0.000    0.000 threading.py:675(Barrier)
        1    0.000    0.000    0.000    0.000 _binom.py:1(<module>)
       15    0.000    0.000    0.000    0.000 argparse.py:1441(_registry_get)
        1    0.000    0.000    0.000    0.000 __init__.py:601(__init__)
        1    0.000    0.000    0.003    0.003 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:2126(PyZipFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:476(_TemporaryFileWrapper)
        3    0.000    0.000    0.000    0.000 search_steps.py:185(find_in_cuda_path)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:755(_get_topology)
        2    0.000    0.000    0.042    0.021 _environment.py:91(get_rocm_path)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        1    0.000    0.000    0.000    0.000 glob.py:554(_StringGlobber)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 __init__.py:861(_Tellable)
        4    0.000    0.000    0.000    0.000 <frozen posixpath>:373(abspath)
        1    0.000    0.000    0.000    0.000 ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1362(getLogger)
        1    0.000    0.000    0.000    0.000 _ufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:1696(URLopener)
        1    0.000    0.000    0.000    0.000 numbers.py:328(Integral)
        1    0.000    0.000    0.000    0.000 minidom.py:1557(Document)
        1    0.000    0.000    0.000    0.000 _helpers.py:516(_AutoJITWrapper)
       15    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
       26    0.000    0.000    0.000    0.000 __init__.py:630(authors)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
       27    0.000    0.000    0.000    0.000 __init__.py:276(_convert_to_python_numbers)
        1    0.000    0.000    0.001    0.001 AceIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbolic.py:96(ArithOp)
        1    0.000    0.000    0.000    0.000 core.py:1164(_DomainedBinaryOperation)
        2    0.000    0.000    0.000    0.000 <frozen importlib.util>:70(find_spec)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbolic.py:36(Language)
        1    0.000    0.000    0.000    0.000 subprocess.py:2053(_wait)
       10    0.000    0.000    0.000    0.000 typing.py:1233(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method time.gmtime}
        1    0.000    0.000    0.001    0.001 load_dl_linux.py:20(_load_libdl)
        1    0.000    0.000    0.000    0.000 _codeblock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graphlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1410(_fixupParents)
        5    0.000    0.000    0.001    0.000 search_platform.py:133(find_in_site_packages)
        4    0.000    0.000    0.000    0.000 typing.py:2518(_strip_annotations)
        5    0.000    0.000    0.000    0.000 __init__.py:497(version_suffix)
        6    0.000    0.000    0.000    0.000 <frozen genericpath>:26(lexists)
        1    0.000    0.000    0.000    0.000 line_profile.py:1(<module>)
        6    0.000    0.000    0.000    0.000 argparse.py:1648(_pop_action_class)
        1    0.000    0.000    0.000    0.000 message.py:989(MIMEPart)
        1    0.000    0.000    0.000    0.000 _expn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 TabIO.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 Scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compiler.py:201(_get_cupy_cache_key)
        1    0.000    0.000    0.002    0.002 platform_loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:278(load)
       27    0.000    0.000    0.000    0.000 __init__.py:642(title)
        1    0.000    0.000    0.000    0.000 ElementTree.py:126(Element)
       34    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 graphlib.py:41(TopologicalSorter)
        1    0.000    0.000    0.000    0.000 saxutils.py:227(XMLFilterBase)
        2    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 join.py:1(<module>)
        1    0.000    0.000    0.000    0.000 PirIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compiler.py:772(__init__)
        7    0.000    0.000    0.000    0.000 __init__.py:104(CFunctionType)
        1    0.000    0.000    0.000    0.000 traceback.py:997(TracebackException)
        6    0.000    0.000    0.000    0.000 argparse.py:1904(_add_action)
        3    0.000    0.000    0.000    0.000 IUPACData.py:158(_make_ranges)
        7    0.000    0.000    0.000    0.000 dataclasses.py:879(_hash_set_none)
        1    0.000    0.000    0.000    0.000 supported_nvidia_binaries.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 extras.py:1736(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 _data.py:413(_install_ufuncs)
        1    0.000    0.000    0.000    0.000 _bsr.py:24(_bsr_base)
        1    0.000    0.000    0.000    0.000 __init__.py:324(get_makefile_filename)
       19    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
       23    0.000    0.000    0.000    0.000 overrides.py:180(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 correlation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
       20    0.000    0.000    0.000    0.000 mixins.py:17(_binary_method)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:1(<module>)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        4    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
        1    0.000    0.000    0.000    0.000 __init__.py:19(Array)
        1    0.000    0.000    0.000    0.000 _sf_error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:250(EntryPoints)
        1    0.000    0.000    0.000    0.000 _compiler_cache.py:77(__init__)
        1    0.000    0.000    0.000    0.000 __config__.py:9(DisplayModes)
        5    0.000    0.000    0.000    0.000 __init__.py:328(size)
       46    0.000    0.000    0.000    0.000 inspect.py:3120(return_annotation)
        1    0.000    0.000    0.000    0.000 sort.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _expired_attrs_2_0.py:1(<module>)
       10    0.000    0.000    0.000    0.000 typing.py:2769(final)
        1    0.000    0.000    0.000    0.000 env_vars.py:56(get_cuda_path_or_home)
        6    0.000    0.000    0.000    0.000 _exceptions.py:16(_display_as_base)
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 platform.py:926(uname_result)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        1    0.000    0.000    0.000    0.000 client.py:257(HTTPResponse)
       13    0.000    0.000    0.000    0.000 inspect.py:312(ismethoddescriptor)
        2    0.000    0.000    0.000    0.000 contextlib.py:534(callback)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:19(_NestedSequence)
       23    0.000    0.000    0.000    0.000 __init__.py:765(_check_compression)
        1    0.000    0.000    0.000    0.000 __init__.py:1278(__init__)
        5    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:870(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 _fusion_optimization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 content.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:592(__init__)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _statistics.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:19(package_to_anchor)
       17    0.000    0.000    0.000    0.000 ssl.py:972(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 _csc.py:17(_csc_base)
        6    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
        1    0.000    0.000    0.000    0.000 decoder.py:351(raw_decode)
        2    0.000    0.000    0.000    0.000 <frozen importlib.util>:250(__init__)
        1    0.000    0.000    0.001    0.001 _compat.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _util.py:201(_transition_to_rng)
        1    0.000    0.000    0.000    0.000 _dia.py:20(_dia_base)
        1    0.000    0.000    0.000    0.000 SwissIO.py:1(<module>)
        3    0.000    0.000    0.000    0.000 content.py:9(_create_float_test_ufunc)
        1    0.000    0.000    0.000    0.000 utils.py:2786(_get_glibc_version)
        1    0.000    0.000    0.000    0.000 abc.py:96(InspectLoader)
        6    0.000    0.000    0.000    0.000 <frozen os>:844(fsencode)
        1    0.000    0.000    0.000    0.000 _helpers.py:496(_ClsToXPInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:674(Element)
        1    0.000    0.000    0.000    0.000 Scanner.py:619(EmblScanner)
        1    0.000    0.000    0.000    0.000 utils.py:2280(suppress_warnings)
        1    0.000    0.000    0.000    0.000 __init__.py:1338(Manager)
       30    0.000    0.000    0.000    0.000 supported_nvidia_libs.py:16(<genexpr>)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        4    0.000    0.000    0.000    0.000 _local.py:252(_from_parsed_string)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        1    0.000    0.000    0.000    0.000 typing.py:1638(__init__)
        1    0.000    0.000    0.000    0.000 add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _local.py:717(mkdir)
        2    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 UniprotIO.py:33(UniprotIterator)
        1    0.000    0.000    0.000    0.000 argparse.py:155(HelpFormatter)
        1    0.000    0.000    0.000    0.000 _time.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ElementPath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _data.py:19(_data_matrix)
        1    0.000    0.000    0.000    0.000 _local.py:539(read_text)
        6    0.000    0.000    0.000    0.000 _version.py:76(_compare_version)
       23    0.000    0.000    0.000    0.000 __init__.py:2003(close)
        1    0.000    0.000    0.000    0.000 argparse.py:1771(ArgumentParser)
       15    0.000    0.000    0.000    0.000 typing.py:1098(__hash__)
        1    0.000    0.000    0.001    0.001 __init__.py:477(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 scimath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 enum.py:796(__iter__)
        4    0.000    0.000    0.000    0.000 typing.py:463(_eval_type)
        1    0.000    0.000    0.000    0.000 ufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 time.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
        1    0.000    0.000    0.000    0.000 _pinned_array.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:132(CalledProcessError)
        2    0.000    0.000    0.000    0.000 core.py:6930(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:444(PercentStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:554(Formatter)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        2    0.000    0.000    0.000    0.000 reprlib.py:51(__init__)
        1    0.000    0.000    0.000    0.000 meanvar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        2    0.000    0.000    0.000    0.000 SeqFeature.py:1391(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:881(ZipExtFile)
        3    0.000    0.000    0.000    0.000 _index_tricks_impl.py:337(__init__)
       15    0.000    0.000    0.000    0.000 dataclasses.py:429(__init__)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
       11    0.000    0.000    0.000    0.000 search_platform.py:121(lib_searched_for)
        7    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 threading.py:281(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:205(_checkLevel)
        5    0.000    0.000    0.000    0.000 inspect.py:2537(<lambda>)
        1    0.000    0.000    0.000    0.000 _ellip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _time.py:12(_PerfCaseResult)
        2    0.000    0.000    0.000    0.000 arrayprint.py:577(decorating_function)
        1    0.000    0.000    0.000    0.000 minidom.py:354(Attr)
        3    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:460(get_path)
       15    0.000    0.000    0.000    0.000 dataclasses.py:412(<genexpr>)
        1    0.000    0.000    0.000    0.000 ClustalIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 find_nvidia_headers.py:203(find_nvidia_header_directory)
        3    0.000    0.000    0.000    0.000 argparse.py:943(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:899(PathDistribution)
        6    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 glob.py:229(_lexists)
        5    0.000    0.000    0.000    0.000 contextlib.py:363(__exit__)
        3    0.000    0.000    0.000    0.000 __init__.py:820(__init__)
        1    0.000    0.000    0.000    0.000 env_vars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rational.py:1(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:488(__enter__)
        1    0.000    0.000    0.000    0.000 main.py:56(TestProgram)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
       32    0.000    0.000    0.000    0.000 <frozen codecs>:263(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1352(_replace_dtype_fields)
        1    0.000    0.000    0.000    0.000 StockholmIO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _array_api.py:667(_XPSphinxCapability)
        1    0.000    0.000    0.000    0.000 _docscrape.py:623(ClassDoc)
        1    0.000    0.000    0.000    0.000 threading.py:620(set)
        8    0.000    0.000    0.000    0.000 compiler.py:557(<genexpr>)
        1    0.000    0.000    0.000    0.000 search_steps.py:46(SearchContext)
        1    0.000    0.000    0.000    0.000 hyperbolic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pad.py:1(<module>)
       28    0.000    0.000    0.000    0.000 dataclasses.py:1323(<genexpr>)
        1    0.000    0.000    0.000    0.000 SeqXmlIO.py:29(ContentHandler)
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 __init__.py:220(is_python_build)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 header.py:545(_Accumulator)
        9    0.000    0.000    0.000    0.000 Seq.py:487(__len__)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._make_extobj}
        5    0.000    0.000    0.000    0.000 argparse.py:2442(_get_nargs_pattern)
        3    0.000    0.000    0.000    0.000 dataclasses.py:328(__set_name__)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:266(__init__)
        2    0.000    0.000    0.000    0.000 core.py:6826(__setattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:2130(getLogger)
        1    0.000    0.000    0.000    0.000 array_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _functools.py:89(pass_none)
       14    0.000    0.000    0.000    0.000 mixins.py:27(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 __init__.py:821(Prepared)
        1    0.000    0.000    0.000    0.000 rearrange.py:1(<module>)
       13    0.000    0.000    0.000    0.000 mixins.py:37(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 selectors.py:281(SelectSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:186(_BaseGenBankConsumer)
        1    0.000    0.000    0.000    0.000 _internal.py:262(_ctypes)
        3    0.000    0.000    0.000    0.000 __init__.py:914(<genexpr>)
        2    0.000    0.000    0.000    0.000 parse.py:847(__getattr__)
       15    0.000    0.000    0.000    0.000 dataclasses.py:351(__init__)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:527(_type_repr)
        4    0.000    0.000    0.000    0.000 rounding.py:52(create_rounding_ufunc)
        3    0.000    0.000    0.000    0.000 dbapi2.py:101(__getattr__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
       28    0.000    0.000    0.000    0.000 supported_nvidia_libs.py:21(<genexpr>)
        2    0.000    0.000    0.000    0.000 _pep440.py:117(parse)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:269(Condition)
        1    0.000    0.000    0.000    0.000 _rsqrt.py:1(<module>)
        8    0.000    0.000    0.000    0.000 typing.py:3339(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 Scanner.py:41(InsdcScanner)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1786(C14NWriterTarget)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:1313(CompoundLocation)
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 Nodes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:921(locate_file)
        1    0.000    0.000    0.000    0.000 minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 _csc.py:17(csc_matrix)
        1    0.000    0.000    0.000    0.000 numerictypes.py:626(_register_types)
        1    0.000    0.000    0.000    0.000 _polygamma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _gufuncs.py:233(_GUFunc)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        5    0.000    0.000    0.000    0.000 tokenize.py:382(read_or_stop)
        2    0.000    0.000    0.000    0.000 _lambertw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:29(_DTypeDictBase)
        1    0.000    0.000    0.000    0.000 argparse.py:1137(__init__)
        5    0.000    0.000    0.000    0.000 typing.py:1130(_is_typevar_like)
        1    0.000    0.000    0.000    0.000 decoder.py:340(decode)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 case.py:45(_Outcome)
        1    0.000    0.000    0.000    0.000 _fusion_op.py:95(_ElementwiseTraceOp)
        1    0.000    0.000    0.000    0.000 pager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:354(iinfo)
        5    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 pydoc.py:597(HTMLRepr)
        1    0.000    0.000    0.000    0.000 _environment.py:320(get_cupy_install_path)
        1    0.000    0.000    0.000    0.000 _globals.py:66(_CopyMode)
        1    0.000    0.000    0.000    0.000 subprocess.py:1275(wait)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
        1    0.000    0.000    0.000    0.000 _environment.py:326(get_cupy_cuda_lib_path)
        1    0.000    0.000    0.000    0.000 _function_base_impl.py:2267(vectorize)
        1    0.000    0.000    0.000    0.000 Nodes.py:30(Chain)
        1    0.000    0.000    0.000    0.000 saxutils.py:112(XMLGenerator)
       14    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        1    0.000    0.000    0.000    0.000 difflib.py:1666(HtmlDiff)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 elementwise.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 vectorize.py:15(vectorize)
        1    0.000    0.000    0.000    0.000 _local.py:193(__eq__)
        1    0.000    0.000    0.000    0.000 Interfaces.py:35(SequenceIterator)
        1    0.000    0.000    0.000    0.000 core.py:3193(view)
        1    0.000    0.000    0.000    0.000 find_nvidia_headers.py:173(locate_nvidia_header_directory)
