         16423056 function calls (16281310 primitive calls) in 10.378 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 Scanner.py:113(parse_header)
        9    0.000    0.000    1.968    0.219 Scanner.py:483(parse)
        1    0.000    0.000    0.001    0.001 QualityIO.py:1(<module>)
      653    0.000    0.000    0.000    0.000 enum.py:47(_is_dunder)
       42    0.000    0.000    0.000    0.000 functools.py:544(decorating_function)
      441    0.000    0.000    0.009    0.000 _parser.py:97(closegroup)
      350    0.000    0.000    0.000    0.000 function_base.py:456(_needs_add_docstring)
        4    0.000    0.000    0.005    0.001 _typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
      376    0.000    0.000    0.000    0.000 _docscrape.py:491(_str_section)
       34    0.000    0.000    0.001    0.000 typing.py:1210(_generic_class_getitem)
       95    0.000    0.000    0.000    0.000 accessor.py:106(_create_delegator_property)
        6    0.000    0.000    0.001    0.000 __init__.py:775(__init__)
      209    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
      155    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
     1660    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
     1336    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
      216    0.000    0.000    0.000    0.000 _parser.py:448(_uniq)
        2    0.000    0.000    0.000    0.000 __init__.py:261(_extend_dict)
      143    0.000    0.000    0.000    0.000 tokenize.py:575(_generate_tokens_from_c_tokenizer)
       13    0.000    0.000    0.003    0.000 core.py:8743(_convert2ma)
        1    0.000    0.000    0.009    0.009 rules.py:1(<module>)
      792    0.000    0.000    0.000    0.000 typing.py:1452(__eq__)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
      472    0.000    0.000    0.002    0.000 typing.py:789(<genexpr>)
        1    0.000    0.000    0.000    0.000 _abc.py:403(PathBase)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:1(<module>)
      993    0.000    0.000    0.000    0.000 typing.py:1089(__eq__)
       81    0.000    0.000    0.014    0.000 CodonTable.py:202(__init__)
      822    0.000    0.000    0.000    0.000 _docscrape.py:156(__setitem__)
  568/489    0.000    0.000    0.000    0.000 typing.py:1458(__hash__)
      135    0.000    0.000    0.000    0.000 _internal.py:853(_ufunc_doc_signature_formatter)
      123    0.000    0.000    0.000    0.000 expr.py:200(<genexpr>)
       91    0.000    0.000    0.054    0.001 _support_alternative_backends.py:86(wrapper)
      729    0.000    0.000    0.000    0.000 _parser.py:171(__setitem__)
      415    0.000    0.000    0.077    0.000 __init__.py:287(compile)
      622    0.000    0.000    0.000    0.000 enum.py:58(_is_sunder)
      780    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
  915/836    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       23    0.000    0.000    0.000    0.000 typing.py:1942(_get_protocol_attrs)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2225(IPv6Interface)
       98    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1713(path_hook_for_FileFinder)
      384    0.000    0.000    0.001    0.000 __init__.py:164(match)
        3    0.000    0.000    0.007    0.002 numeric.py:1(<module>)
       30    0.000    0.000    0.000    0.000 inspect.py:3332(format)
      550    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
     2199    0.000    0.000    0.000    0.000 copy.py:173(_deepcopy_atomic)
       23    0.000    0.000    0.000    0.000 typing.py:2214(__init_subclass__)
     1619    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
  105/103    0.000    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1315(create_module)
       12    0.000    0.000    0.001    0.000 extension.py:129(wrapper)
     1090    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.000    0.000 base.py:323(Index)
        2    0.000    0.000    0.005    0.002 _aliases.py:1(<module>)
      203    0.000    0.000    0.000    0.000 _docscrape.py:303(parse_item_name)
       92    0.000    0.000    0.001    0.000 _array_api.py:784(xp_capabilities)
      282    0.000    0.000    0.000    0.000 _docscrape.py:28(__init__)
      338    0.000    0.000    0.000    0.000 _docscrape.py:16(strip_blank_lines)
        1    0.000    0.000    0.017    0.017 CodonTable.py:1(<module>)
        1    0.000    0.000    0.002    0.002 series.py:233(Series)
        2    0.000    0.000    0.010    0.005 indexing.py:1(<module>)
        7    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      511    0.000    0.000    0.000    0.000 <frozen _collections_abc>:808(get)
      197    0.000    0.000    0.010    0.000 inspect.py:3387(signature)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
      550    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
      783    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
       26    0.000    0.000    0.002    0.000 core.py:7037(_frommethod)
      338    0.000    0.000    0.000    0.000 _docscrape.py:49(read)
      356    0.000    0.000    0.000    0.000 functools.py:66(wraps)
      508    0.000    0.000    0.000    0.000 _docscrape.py:454(_str_header)
        1    0.000    0.000    0.000    0.000 expr.py:332(f)
        1    0.000    0.000    0.013    0.013 _add_newdocs.py:1(<module>)
       53    0.000    0.000    0.005    0.000 _add_newdocs.py:3381(_array_method_doc)
      550    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        3    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
      157    0.000    0.000    0.000    0.000 _parser.py:230(__init__)
        5    0.000    0.000    0.016    0.003 utils.py:1(<module>)
      503    0.000    0.000    0.000    0.000 _docscrape.py:457(_str_indent)
       53    0.000    0.000    0.000    0.000 enum.py:988(_find_data_type_)
      197    0.000    0.000    0.010    0.000 inspect.py:3108(from_callable)
      375    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
       50    0.000    0.000    0.000    0.000 core.py:933(__init__)
        1    0.000    0.000    0.002    0.002 auxfuncs.py:1(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        3    0.000    0.000    0.063    0.021 generic.py:1(<module>)
     1487    0.000    0.000    0.000    0.000 inspect.py:2821(name)
        5    0.000    0.000    0.001    0.000 inspect.py:2183(_signature_strip_non_python_syntax)
        1    0.000    0.000    0.000    0.000 PDBData.py:1(<module>)
       35    0.000    0.000    0.001    0.000 ipaddress.py:2316(__init__)
        3    0.000    0.000    0.000    0.000 expr.py:288(disallowed)
   105/65    0.000    0.000    0.061    0.001 <frozen importlib._bootstrap_external>:1323(exec_module)
       76    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        5    0.000    0.000    0.006    0.001 base.py:1(<module>)
       94    0.000    0.000    0.047    0.001 _docscrape.py:579(__init__)
      318    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      940    0.000    0.000    0.000    0.000 _array_api.py:673(_render)
        5    0.000    0.000    0.002    0.000 inspect.py:2233(_signature_fromstr)
      556    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
       35    0.000    0.000    0.000    0.000 ipaddress.py:1661(_ip_int_from_string)
        6    0.000    0.000    0.003    0.001 common.py:1(<module>)
      130    0.000    0.000    0.001    0.000 inspect.py:3124(replace)
       92    0.000    0.000    0.000    0.000 typing.py:1788(__hash__)
      440    0.000    0.000    0.000    0.000 typing.py:1780(__eq__)
      500    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
      128    0.000    0.000    0.000    0.000 _compiler.py:470(_get_charset_prefix)
        2    0.000    0.000    0.023    0.012 _linalg.py:1(<module>)
      524    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      396    0.000    0.000    0.000    0.000 inspect.py:388(isfunction)
      126    0.000    0.000    0.001    0.000 typing.py:1023(__init__)
        1    0.000    0.000    0.001    0.001 _function_base_impl.py:1(<module>)
      489    0.000    0.000    0.000    0.000 typing.py:2769(final)
      106    0.000    0.000    0.001    0.000 extension.py:35(_inherit_from_data)
        1    0.000    0.000    0.023    0.023 multiarray.py:1(<module>)
       94    0.000    0.000    0.000    0.000 _docscrape.py:531(_str_index)
       39    0.000    0.000    0.000    0.000 dataclasses.py:768(_get_field)
       44    0.000    0.000    0.000    0.000 {built-in method numpy.array}
       21    0.000    0.000    0.000    0.000 ipaddress.py:1512(__init__)
      226    0.000    0.000    0.001    0.000 typing.py:351(_deduplicate)
        1    0.000    0.000    0.003    0.003 expr.py:1(<module>)
      338    0.000    0.000    0.001    0.000 _docscrape.py:85(read_to_next_unindented_line)
       26    0.000    0.000    0.000    0.000 enum.py:1015(_find_new_)
       26    0.000    0.000    0.001    0.000 enum.py:485(__prepare__)
        1    0.000    0.000    0.004    0.004 fromnumeric.py:1(<module>)
       27    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:76(add_newdoc_for_scalar_type)
      644    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1181(__init__)
       19    0.000    0.000    0.002    0.000 typing.py:2994(_make_nmtuple)
      116    0.000    0.000    0.000    0.000 inspect.py:2855(__str__)
      774    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
      208    0.000    0.000    0.000    0.000 _parser.py:303(checkgroupname)
      108    0.000    0.000    0.000    0.000 typing.py:1134(_typevar_subst)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
      310    0.000    0.000    0.000    0.000 _compiler.py:573(isstring)
        1    0.000    0.000    0.001    0.001 strings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 message.py:989(MIMEPart)
       32    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      101    0.000    0.000    0.008    0.000 typing.py:580(__getitem__)
      209    0.000    0.000    0.001    0.000 _methods.py:47(_sum)
        8    0.000    0.000    0.099    0.012 api.py:1(<module>)
       94    0.000    0.000    0.000    0.000 _docscrape.py:460(_str_signature)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__linux_x86_64-linux-gnu.py:1(<module>)
        3    0.000    0.000    0.004    0.001 datetimes.py:1(<module>)
     1154    0.000    0.000    0.000    0.000 inspect.py:2833(kind)
        1    0.000    0.000    0.029    0.029 config_init.py:1(<module>)
      644    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1014(create_module)
      310    0.000    0.000    0.000    0.000 overrides.py:108(array_function_dispatch)
        3    0.000    0.000    0.000    0.000 IUPACData.py:193(_make_ambiguous_ranges)
        2    0.000    0.000    0.002    0.001 pickle.py:1(<module>)
      130    0.000    0.000    0.000    0.000 inspect.py:2837(replace)
       16    0.000    0.000    0.000    0.000 __init__.py:252(_subst_vars)
      689    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       94    0.000    0.000    0.000    0.000 _docscrape.py:591(get_func)
        1    0.000    0.000    0.001    0.001 numerictypes.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _array_like.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 _multiufuncs.py:1(<module>)
      155    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
        1    0.000    0.000    0.001    0.001 merge.py:1(<module>)
      644    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1206(get_filename)
      105    0.000    0.000    0.000    0.000 typing.py:341(_unpack_args)
       13    0.000    0.000    0.001    0.000 accessor.py:75(_add_delegate_accessors)
       61    0.000    0.000    0.000    0.000 _internal.py:15(get_xp)
        1    0.000    0.000    0.000    0.000 stata.py:715(StataMissingValue)
        2    0.000    0.000    0.002    0.001 _helpers.py:1(<module>)
  129/127    0.000    0.000    0.007    0.000 typing.py:574(__getitem__)
       53    0.000    0.000    0.000    0.000 accessor.py:131(_forbid_nonstring_types)
      383    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
       46    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      152    0.000    0.000    0.000    0.000 __init__.py:28(decorator)
      246    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       25    0.000    0.000    0.001    0.000 dtypes.py:30(_add_dtype_helper)
      385    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
      527    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 core.py:2759(MaskedArray)
       29    0.000    0.000    0.001    0.000 _decorators.py:366(decorator)
        8    0.000    0.000    0.002    0.000 dataclasses.py:470(add_fns_to_class)
      384    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
      386    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
       27    0.000    0.000    0.000    0.000 inspect.py:2322(p)
       23    0.000    0.000    0.001    0.000 typing.py:2069(__new__)
       53    0.000    0.000    0.000    0.000 enum.py:947(_get_mixins_)
        1    0.000    0.000    0.000    0.000 array.py:251(ArrowExtensionArray)
        5    0.000    0.000    0.005    0.001 __init__.py:815(record_end)
       64    0.000    0.000    0.000    0.000 common.py:49(_unpack_zerodim_and_defer)
      148    0.000    0.000    0.000    0.000 tokenize.py:466(tokenize)
       52    0.000    0.000    0.000    0.000 ipaddress.py:1939(__init__)
        1    0.000    0.000    0.061    0.061 capi_maps.py:1(<module>)
       44    0.000    0.000    0.000    0.000 getlimits.py:412(__init__)
      138    0.000    0.000    0.000    0.000 __init__.py:450(_make)
        1    0.000    0.000    0.001    0.001 _add_docstring.py:27(_parse_docstrings)
       77    0.000    0.000    0.000    0.000 numerictypes.py:475(issubdtype)
        6    0.000    0.000    0.000    0.000 numeric.py:2750(extend_all)
        1    0.000    0.000    0.160    0.160 _array_api.py:1(<module>)
        1    0.000    0.000    0.016    0.016 request.py:1(<module>)
      141    0.000    0.000    0.000    0.000 {method '__typing_prepare_subst__' of 'typing.TypeVar' objects}
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        8    0.000    0.000    0.000    0.000 dataclasses.py:610(_init_fn)
        1    0.000    0.000    0.002    0.002 socket.py:1(<module>)
      307    0.000    0.000    0.000    0.000 _compiler.py:431(_get_iscased)
       15    0.000    0.000    0.000    0.000 common.py:1821(pandas_dtype)
       10    0.000    0.000    1.968    0.197 Scanner.py:500(parse_records)
       25    0.000    0.000    0.001    0.000 auxfuncs.py:635(l_or)
        1    0.000    0.000    0.000    0.000 pydoc.py:1812(Helper)
