tests/CP116442.gbk
         16645481 function calls (16517950 primitive calls) in 6.637 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 Ace.py:128(af)
        1    0.000    0.000    0.000    0.000 exceptions.py:96(TooHardError)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:1877(UncertainPosition)
        1    0.000    0.000    0.000    0.000 _exceptions.py:101(SAXNotRecognizedException)
        1    0.000    0.000    0.000    0.000 warnings.py:212(_processoptions)
        1    0.000    0.000    0.000    0.000 errors.py:68(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:77(InvalidBase64CharactersDefect)
        1    0.000    0.000    0.000    0.000 client.py:1543(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ushort)
        1    0.000    0.000    0.000    0.000 Ace.py:148(bs)
        1    0.000    0.000    0.000    0.000 errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 __init__.py:97(NotFoundErr)
        1    0.000    0.000    0.000    0.000 multiarray.py:1085(copyto)
        1    0.000    0.000    0.000    0.000 _iotools.py:431(ConverterLockError)
        1    0.000    0.000    0.000    0.000 __init__.py:94(NoModificationAllowedErr)
        1    0.000    0.000    0.000    0.000 __init__.py:264(c_wchar)
        1    0.000    0.000    0.000    0.000 _endian.py:35(_swapped_union_meta)
        1    0.000    0.000    0.000    0.000 errors.py:65(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 Ace.py:244(Reads)
        1    0.000    0.000    0.000    0.000 Ace.py:211(wa)
        1    0.000    0.000    0.000    0.000 Ace.py:227(wr)
        1    0.000    0.000    0.000    0.000 client.py:1540(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 __init__.py:176(c_long)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._get_main_thread_ident}
        1    0.000    0.000    0.000    0.000 client.py:1564(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 errors.py:108(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 __init__.py:189(c_int)
        1    0.000    0.000    0.000    0.000 client.py:1509(NotConnected)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:76(_64Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:103(InuseAttributeErr)
        1    0.000    0.000    0.000    0.000 __init__.py:193(c_uint)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:71(_96Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:180(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:115(NamespaceErr)
        1    0.000    0.000    0.000    0.000 errors.py:116(InvalidDateDefect)
        1    0.000    0.000    0.000    0.000 client.py:1520(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 __init__.py:201(c_double)
        1    0.000    0.000    0.000    0.000 __init__.py:100(NotSupportedErr)
        1    0.000    0.000    0.000    0.000 __init__.py:233(c_byte)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:81(_32Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:205(c_longdouble)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:91(_8Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:82(HierarchyRequestErr)
        1    0.000    0.000    0.000    0.000 errors.py:28(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:71(UndecodableBytesDefect)
        2    0.000    0.000    0.000    0.000 inspect.py:3120(return_annotation)
        1    0.000    0.000    0.000    0.000 __init__.py:112(InvalidModificationErr)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:111(SAXNotSupportedException)
        1    0.000    0.000    0.000    0.000 __init__.py:118(InvalidAccessErr)
        1    0.000    0.000    0.000    0.000 __init__.py:85(WrongDocumentErr)
        1    0.000    0.000    0.000    0.000 __init__.py:106(InvalidStateErr)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:86(_16Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:39(StreamModeError)
        1    0.000    0.000    0.000    0.000 client.py:1512(InvalidURL)
        1    0.000    0.000    0.000    0.000 errors.py:48(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:111(NonASCIILocalPartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:91(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:45(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 __init__.py:226(c_ubyte)
        1    0.000    0.000    0.000    0.000 __init__.py:254(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:197(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:249(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:109(SyntaxErr)
        1    0.000    0.000    0.000    0.000 errors.py:74(InvalidBase64PaddingDefect)
        1    0.000    0.000    0.000    0.000 __init__.py:48(BiopythonWarning)
        1    0.000    0.000    0.000    0.000 client.py:1546(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char)
        1    0.000    0.000    0.000    0.000 errors.py:51(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:32(HeaderWriteError)
        1    0.000    0.000    0.000    0.000 errors.py:54(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:94(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 __init__.py:62(BiopythonParserWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:77(BiopythonDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _exceptions.py:121(SAXReaderNotAvailable)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
        1    0.000    0.000    0.000    0.000 __init__.py:95(BiopythonExperimentalWarning)
        1    0.000    0.000    0.000    0.000 errors.py:80(InvalidBase64LengthDefect)
        1    0.000    0.000    0.000    0.000 client.py:1523(UnimplementedFileMode)


